,Papel,Tipo,Empresa,Setor,Subsetor,Cotação,Data últ cot,Min 52 sem,Max 52 sem,Vol $ méd (2m),Valor de mercado,Valor da firma,Últ balanço processado,Nro. Ações,P/L,P/VP,P/EBIT,PSR,P/Ativos,P/Cap. Giro,P/Ativ Circ Liq,Div. Yield,EV / EBITDA,EV / EBIT,Cres. Rec (5a),LPA,VPA,Marg. Bruta,Marg. EBIT,Marg. Líquida,EBIT / Ativo,ROIC,ROE,Liquidez Corr,Div Br/ Patrim,Giro Ativos,Ativo,Disponibilidades,Ativo Circulante,Dív. Bruta,Dív. Líquida,Patrim. Líq,Cart. de Crédito,Depósitos
333,PNVL3,ON,PANVEL FARMÁCIAS ON,Comércio e Distribuição,Medicamentos e Outros Produtos,20.19,28/05/2021,17.73,32.02,16745800,3058380000,3403910000,31/03/2021,151480000,49.40,3.01,40.30,1.06,1.36,4.41,15.38,"0,7%",16.77,44.86,"8,2%",0.41,6.71,"29,8%","2,6%","2,2%","3,4%","4,9%","6,1%",1.94,0.63,1.28,2253460000,293948000,1436130000,639480000,345532000,1016160000,0,0
334,PNVL4,PN,PANVEL FARMÁCIAS PN,Comércio e Distribuição,Medicamentos e Outros Produtos,19.85,28/05/2021,16.72,26.64,284964,3006880000,3352410000,31/03/2021,151480000,48.57,2.96,39.62,1.04,1.33,4.33,15.12,"0,8%",16.51,44.18,"8,2%",0.41,6.71,"29,8%","2,6%","2,2%","3,4%","4,9%","6,1%",1.94,0.63,1.28,2253460000,293948000,1436130000,639480000,345532000,1016160000,0,0
335,POMO3,ON,MARCOPOLO ON,Material de Transporte,Material Rodoviário,2.55,28/05/2021,2.33,3.24,604679,2414580000,3487110000,31/03/2021,946893000,31.69,0.93,15.21,0.69,0.41,1.70,-16.21,"0,8%",13.50,21.97,"9,0%",0.08,2.73,"15,6%","4,5%","1,9%","2,7%","3,5%","2,9%",1.81,0.80,0.59,5958280000,995004000,3162180000,2067540000,1072530000,2588830000,0,0
336,POMO4,PN N2,MARCOPOLO PN N2,Material de Transporte,Material Rodoviário,2.72,28/05/2021,2.40,3.42,14419100,2575550000,3648080000,31/03/2021,946893000,33.80,0.99,16.23,0.73,0.43,1.82,-17.29,"0,7%",14.12,22.99,"9,0%",0.08,2.73,"15,6%","4,5%","1,9%","2,7%","3,5%","2,9%",1.81,0.80,0.59,5958280000,995004000,3162180000,2067540000,1072530000,2588830000,0,0
337,POSI3,ON NM,POSITIVO INF ON NM,Computadores e Equipamentos,Computadores e Equipamentos,14.33,28/05/2021,3.68,14.33,125412000,2031990000,2297860000,31/03/2021,141800000,8.38,1.87,18.72,0.82,0.69,2.00,4.21,"2,6%",14.99,21.17,"6,7%",1.71,7.66,"21,3%","4,4%","9,9%","3,7%","6,1%","22,3%",1.77,0.73,0.84,2952290000,525485000,2337090000,791351000,265866000,1085750000,0,0
338,POWE3,ON NM,FOCUS ON ON NM,Energia Elétrica,Energia Elétrica,14.28,28/05/2021,13.74,15.94,2740330,1280270000,604457000,31/03/2021,89654900,134.47,1.36,30.13,1.11,0.88,1.66,2.26,"0,4%",13.06,14.23,0,0.11,10.50,"6,9%","3,7%","1,5%","2,9%","6,7%","1,0%",3.53,0.04,0.80,1448330000,717564000,1074320000,41750000,-675814000,941377000,0,0
339,PRIO3,ON,PETRORIO ON,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",19.66,28/05/2021,6.17,20.36,374977000,17268000000,16770900000,31/03/2021,878331000,38.51,3.24,25.37,7.39,1.85,9.91,190.25,"0,0%",11.13,24.64,"56,5%",0.51,6.07,"43,6%","29,1%","19,2%","7,3%","11,4%","8,4%",1.74,0.52,0.25,9341750000,3262850000,4097290000,2765770000,-497079000,5335220000,0,0
340,PRNR3,ON NM,PRINER ON NM,Serviços Diversos,Serviços Diversos,8.40,28/05/2021,6.75,11.89,2654800,326315000,304966000,31/03/2021,38847000,-47.35,1.45,-45.05,1.31,0.97,2.86,4.32,"0,0%",21.50,-42.10,"-1,2%",-0.18,5.79,"11,7%","-2,9%","-3,0%","-2,1%","-2,9%","-3,1%",2.54,0.25,0.74,337385000,78564000,188441000,57215000,-21349000,224975000,0,0
341,PSSA3,ON,PORTO SEGURO SA ON,Previdência e Seguros,Seguradoras,52.95,28/05/2021,41.11,55.96,50934400,17118400000,7360000000,31/03/2021,323293000,9.75,1.97,1.14,0.90,0.47,5.23,-5.06,"5,3%",0.48,0.49,"3,8%",5.43,26.86,"100,0%","79,4%","9,3%","41,0%","55,9%","20,2%",1.15,0,0.52,36686600000,9758360000,24618100000,0,-9758360000,8682600000,0,0
342,PTBL3,ON,PORTOBELLO S/A ON,Construção e Engenharia,Produtos para Construção,13.99,28/05/2021,3.20,15.37,52302000,2161860000,2629260000,31/03/2021,154529000,14.65,5.44,13.53,1.47,1.08,18.62,-2.99,"3,1%",12.05,16.45,"9,0%",0.96,2.57,"36,9%","10,8%","10,0%","8,0%","10,4%","37,1%",1.15,1.79,0.74,1996070000,242893000,876402000,710294000,467401000,397721000,0,0
343,PTNT3,ON,PETTENATI ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,14.35,28/05/2021,4.83,17.00,812170,689467000,797950000,31/03/2021,48046500,25.91,2.35,15.78,1.16,0.89,4.46,-47.11,"0,0%",11.28,18.27,"6,6%",0.55,6.12,"16,2%","7,4%","6,2%","5,6%","8,0%","9,1%",1.63,0.83,0.76,776487000,134676000,398313000,243159000,108483000,293883000,0,0
344,PTNT4,PN,PETTENATI PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,5.60,28/05/2021,4.03,5.60,179286,269060000,377543000,31/03/2021,48046500,10.11,0.92,6.16,0.45,0.35,1.74,-18.38,"0,0%",5.34,8.64,"6,6%",0.55,6.12,"16,2%","7,4%","6,2%","5,6%","8,0%","9,1%",1.63,0.83,0.76,776487000,134676000,398313000,243159000,108483000,293883000,0,0
345,QUAL3,ON NM,QUALICORP ON NM,Análises e Diagnósticos,Análises e Diagnósticos,28.97,28/05/2021,21.92,33.15,83992300,8227890000,8710190000,31/03/2021,284014000,18.86,4.57,9.79,4.02,1.87,13.24,-8.75,"7,9%",7.26,10.36,"0,3%",1.54,6.34,"80,6%","41,1%","21,6%","19,1%","29,2%","24,2%",1.60,0.74,0.47,4394300000,846032000,1649240000,1328340000,482305000,1800050000,0,0
346,RADL3,ON,RAIADROGASIL ON,Comércio e Distribuição,Medicamentos e Outros Produtos,27.33,28/05/2021,21.36,28.10,140376000,45147200000,46045600000,31/03/2021,1651930000,84.32,10.21,44.96,2.18,3.19,17.57,-19.39,"0,4%",21.15,45.85,"15,5%",0.32,2.68,"29,4%","4,8%","2,6%","7,1%","9,8%","12,1%",1.54,0.37,1.47,14149800000,734434000,7333740000,1632820000,898384000,4422740000,0,0
347,RAIL3,ON NM,RUMO S.A. ON NM,Transporte,Transporte Ferroviário,20.88,28/05/2021,17.57,24.37,165473000,38714800000,50585000000,31/03/2021,1854160000,52.18,2.56,19.57,5.31,0.93,11.36,-2.04,"0,0%",13.66,25.57,"11,4%",0.40,8.16,"33,2%","27,1%","10,3%","4,8%","5,3%","4,9%",1.92,1.03,0.18,41502600000,3724600000,7096950000,15594700000,11870100000,15133200000,0,0
348,RANI3,ON,CELULOSE IRANI ON,Madeira e Papel,Papel e Celulose,8.31,28/05/2021,3.24,8.39,20897800,2133350000,2350300000,31/03/2021,256720000,16.23,2.53,9.94,1.86,1.12,3.45,-10.42,"2,8%",7.93,10.95,"8,2%",0.51,3.28,"32,9%","18,7%","11,4%","11,3%","15,5%","15,6%",3.64,0.73,0.61,1899670000,399820000,852135000,616772000,216952000,842855000,0,0
349,RAPT3,ON N1,RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES ON N1,Material de Transporte,Material Rodoviário,12.58,28/05/2021,6.99,12.65,296438,4349860000,6041680000,31/03/2021,345776000,5.47,1.99,5.63,0.71,0.46,1.58,-4.66,"4,8%",6.27,7.82,"25,3%",2.30,6.31,"26,4%","12,6%","16,5%","8,1%","12,4%","36,4%",1.93,1.81,0.64,9497800000,2267150000,5708830000,3958970000,1691820000,2183370000,0,0
350,RAPT4,PN N1,RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES PN N1,Material de Transporte,Material Rodoviário,14.94,28/05/2021,8.45,15.89,40148200,5165890000,6857710000,31/03/2021,345776000,6.49,2.37,6.69,0.85,0.54,1.88,-5.53,"4,1%",7.11,8.88,"25,3%",2.30,6.31,"26,4%","12,6%","16,5%","8,1%","12,4%","36,4%",1.93,1.81,0.64,9497800000,2267150000,5708830000,3958970000,1691820000,2183370000,0,0
351,RCSL4,PN,RECRUSUL PN,Material de Transporte,Material Rodoviário,1.69,28/05/2021,1.25,2.41,5353020,128141000,124093000,31/03/2021,75823000,-21356.80,-2.17,95.99,3.50,2.30,-268.08,-1.51,"0,0%",57.56,92.95,"786,2%",-0.00,-0.78,"18,7%","3,6%","-0,0%","2,4%","2,6%","0,0%",0.98,-0.00,0.66,55722000,4160000,30210000,112000,-4048000,-59065000,0,0
352,RDNI3,ON NM,RNI ON NM,Construção Civil,Incorporações,11.05,28/05/2021,7.42,13.94,547440,483658000,886135000,31/03/2021,43770000,42.33,0.78,21984.50,1.38,0.28,1.49,-1.21,"0,1%",193.06,40278.90,"-0,1%",0.26,14.17,"23,0%","0,0%","4,7%","0,0%","0,0%","1,8%",1.89,0.73,0.20,1716390000,53053000,687610000,455530000,402477000,620295000,0,0
353,RDOR3,ON NM,REDE D OR ON NM,Análises e Diagnósticos,Análises e Diagnósticos,71.00,28/05/2021,59.94,76.00,187216000,140958000000,151213000000,31/03/2021,1985330000,204.21,10.13,61.12,9.12,3.02,8.25,-12.51,"0,3%",46.95,65.57,"13,7%",0.35,7.01,"20,2%","14,9%","4,8%","4,9%","7,2%","5,0%",5.33,1.72,0.33,46616300000,13663100000,21037200000,23918100000,10255000000,13916300000,0,0
354,REDE3,ON,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A. ON,Energia Elétrica,Energia Elétrica,8.00,28/05/2021,7.95,11.35,268232,16882600000,22967900000,31/03/2021,2110320000,14.53,4.31,7.64,1.42,0.81,6.79,-1.99,"5,1%",8.07,10.39,"10,5%",0.55,1.85,"23,4%","18,6%","13,4%","10,6%","12,9%","29,7%",1.55,2.26,0.57,20908400000,2764450000,7007440000,8849720000,6085270000,3913600000,0,0
355,RENT3,ON,LOCALIZA RENT A CAR ON,Diversos,Aluguel de carros,61.94,28/05/2021,37.28,73.84,315229000,46979400000,53911500000,31/03/2021,758467000,36.15,7.25,23.62,4.56,2.31,75.96,-5.34,"0,6%",21.11,27.11,"22,6%",1.71,8.54,"31,3%","19,3%","12,6%","9,8%","12,7%","20,1%",1.14,1.60,0.51,20311500000,3440070000,5041850000,10372100000,6932010000,6475660000,0,0
356,RLOG3,ON NM,COSAN LOG ON NM,Transporte,Transporte Ferroviário,23.08,05/03/2021,16.11,23.08,0,10691200000,24995000000,30/09/2020,463224000,82.76,4.26,5.32,1.53,0.23,1.49,-0.50,"0,0%",6.68,12.43,"8,8%",0.28,5.41,"34,7%","28,9%","7,1%","4,3%","5,4%","5,2%",2.64,9.08,0.15,46607600000,8473710000,11572300000,22777500000,14303800000,2507240000,0,0
357,RNEW11,UNT N2,RENOVA UNT N2,Energia Elétrica,Energia Elétrica,13.10,28/05/2021,6.15,18.76,114781,437287000,1868880000,31/03/2021,100142000,9.59,-0.39,-5.65,5.42,0.16,0.79,-0.18,"0,0%",-27.59,-24.14,"-47,9%",1.37,-33.77,"24,0%","-95,9%","56,4%","-2,9%","-3,5%","-4,0%",1.75,-1.62,0.03,2651790000,393202000,1293000000,1824790000,1431590000,-1127370000,0,0
358,RNEW3,ON N2,RENOVA ON N2,Energia Elétrica,Energia Elétrica,4.70,28/05/2021,2.46,6.14,120392,470667000,1902260000,31/03/2021,100142000,10.33,-0.42,-6.08,5.83,0.18,0.85,-0.19,"0,0%",-28.08,-24.57,"-47,9%",0.46,-11.26,"24,0%","-95,9%","56,4%","-2,9%","-3,5%","-4,0%",1.75,-1.62,0.03,2651790000,393202000,1293000000,1824790000,1431590000,-1127370000,0,0
359,RNEW4,PN N2,RENOVA PN N2,Energia Elétrica,Energia Elétrica,4.14,28/05/2021,1.84,6.42,206366,414588000,1846180000,31/03/2021,100142000,9.10,-0.37,-5.35,5.13,0.16,0.75,-0.17,"0,0%",-27.25,-23.84,"-47,9%",0.46,-11.26,"24,0%","-95,9%","56,4%","-2,9%","-3,5%","-4,0%",1.75,-1.62,0.03,2651790000,393202000,1293000000,1824790000,1431590000,-1127370000,0,0
360,ROMI3,ON,ROMI ON,Máquinas e Equipamentos,Máq. e Equip. Industriais,27.55,28/05/2021,8.10,37.70,47641100,2020350000,2297970000,31/03/2021,73334000,13.09,2.42,17.11,1.96,1.14,3.79,14.51,"7,0%",14.69,19.46,"13,6%",2.11,11.37,"31,7%","11,5%","15,0%","6,6%","8,5%","18,5%",1.97,0.63,0.58,1777110000,247179000,1080880000,524800000,277621000,833989000,0,0
361,RPAD3,ON,ALFA HOLDINGS ON,Intermediários Financeiros,Bancos,7.40,28/05/2021,5.31,9.70,13765,626647000,612465000,31/03/2021,84682000,22.77,0.61,-143.27,24101.80,0.60,51.13,51.62,"0,0%",-140.02,-140.02,"-37,7%",0.32,12.22,"96,2%","-16.823,1%","105.831,0%","-0,4%","-0,4%","2,7%",5.25,0,0.00,1038040000,14182000,15139000,0,-14182000,1035040000,0,0
362,RPAD5,PNA,ALFA HOLDINGS PNA,Intermediários Financeiros,Bancos,8.34,12/05/2021,7.55,9.48,3446,706248000,692066000,31/03/2021,84682000,25.67,0.68,-161.47,27163.40,0.68,57.63,58.18,"6,5%",-158.22,-158.22,"-37,7%",0.32,12.22,"96,2%","-16.823,1%","105.831,0%","-0,4%","-0,4%","2,7%",5.25,0,0.00,1038040000,14182000,15139000,0,-14182000,1035040000,0,0
363,RPAD6,PNB,ALFA HOLDINGS PNB,Intermediários Financeiros,Bancos,5.69,28/05/2021,5.22,7.10,9326,481841000,467659000,31/03/2021,84682000,17.51,0.47,-110.16,18532.30,0.46,39.32,39.69,"0,0%",-106.92,-106.92,"-37,7%",0.32,12.22,"96,2%","-16.823,1%","105.831,0%","-0,4%","-0,4%","2,7%",5.25,0,0.00,1038040000,14182000,15139000,0,-14182000,1035040000,0,0
364,RPMG3,ON,REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A ON,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",4.50,28/05/2021,2.51,5.25,1708600,304614000,304604000,31/03/2021,67692000,-0.92,-0.10,-0.99,0.20,0.09,-0.11,-0.09,"0,0%",-1.00,-0.99,"24,0%",-4.87,-47.35,"-3,5%","-20,1%","-21,6%","-9,0%","-9,1%","10,3%",0.53,0,0.45,3410140000,10000,3166360000,0,-10000,-3205130000,0,0
365,RRRP3,ON NM,3R PETROLEUM ON NM,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",40.90,28/05/2021,20.69,49.00,71760900,5413520000,5406350000,31/03/2021,132360000,0.00,2.97,0,0,1.80,3.76,12.66,"0,0%",0,0,0,0.00,13.77,0,0,0,"0,0%",0,0,9.50,0.39,0,3005430000,721150000,1610570000,713983000,-7167040,1822510000,0,0
366,RSID3,ON N1,ROSSI RESIDENCIAL ON N1,Construção Civil,Incorporações,10.11,28/05/2021,4.10,14.50,1538740,173420000,981918000,31/03/2021,17153300,3.12,-0.31,-2.96,1.68,0.11,-0.14,-0.11,"0,0%",-18.18,-16.77,"-39,9%",3.24,-33.01,"44,0%","-56,6%","37,7%","-3,7%","-3,9%","-9,8%",0.32,-1.51,0.07,1591380000,45877000,587964000,854375000,808498000,-566154000,0,0
367,RSUL4,PN,METALURGICA RIOSULENSE S/A PN,Material de Transporte,Material Rodoviário,250.00,27/05/2021,107.01,260.00,128905,145750000,145235000,31/03/2021,583000,3.97,3.68,3.52,0.65,0.58,4.83,-1.33,"0,0%",3.10,3.51,"18,2%",62.93,67.95,"38,6%","18,3%","16,3%","16,4%","19,0%","92,6%",1.42,0.34,0.90,251777000,13808000,102679000,13293000,-515000,39615000,0,0
368,SANB11,UNT,SANTANDER UNT,Intermediários Financeiros,Bancos,40.80,28/05/2021,24.41,45.13,99641400,152970000000,0,31/03/2021,7498530000,11.55,1.96,0,0,0,0,0,"3,9%",0,0,"-0,1%",3.53,20.82,0,0,"0,0%","0,0%",0,"17,0%",0,0,0,985380000000,0,0,0,0,78064400000,269742000000,386162000000
369,SANB3,ON,SANTANDER ON,Intermediários Financeiros,Bancos,19.99,28/05/2021,11.82,21.53,1039770,149896000000,0,31/03/2021,7498530000,11.32,1.92,0,0,0,0,0,"3,8%",0,0,"-0,1%",1.77,10.41,0,0,"0,0%","0,0%",0,"17,0%",0,0,0,985380000000,0,0,0,0,78064400000,269742000000,386162000000
370,SANB4,PN,SANTANDER PN,Intermediários Financeiros,Bancos,21.58,28/05/2021,11.72,23.71,1863180,161818000000,0,31/03/2021,7498530000,12.22,2.07,0,0,0,0,0,"3,9%",0,0,"-0,1%",1.77,10.41,0,0,"0,0%","0,0%",0,"17,0%",0,0,0,985380000000,0,0,0,0,78064400000,269742000000,386162000000
371,SAPR11,UNT N2,SANEPAR UNT N2,Água e Saneamento,Água e Saneamento,20.30,28/05/2021,19.41,32.12,40096700,6135490000,8912650000,31/03/2021,1511210000,6.22,0.85,3.54,1.28,0.44,7.21,-1.37,"4,9%",4.24,5.14,"8,1%",3.26,23.79,"59,4%","36,2%","20,6%","12,4%","13,9%","13,7%",1.60,0.57,0.34,13929000000,1324370000,2273610000,4101520000,2777150000,7189650000,0,0
372,SAPR3,ON,SANEPAR ON,Água e Saneamento,Água e Saneamento,4.06,28/05/2021,3.94,7.18,2787310,6135490000,8912650000,31/03/2021,1511210000,6.22,0.85,3.54,1.28,0.44,7.21,-1.37,"4,5%",4.24,5.14,"8,1%",0.65,4.76,"59,4%","36,2%","20,6%","12,4%","13,9%","13,7%",1.60,0.57,0.34,13929000000,1324370000,2273610000,4101520000,2777150000,7189650000,0,0
373,SAPR4,PN,SANEPAR PN,Água e Saneamento,Água e Saneamento,4.10,28/05/2021,3.91,6.33,16563000,6195940000,8973100000,31/03/2021,1511210000,6.28,0.86,3.58,1.30,0.44,7.28,-1.39,"4,9%",4.27,5.18,"8,1%",0.65,4.76,"59,4%","36,2%","20,6%","12,4%","13,9%","13,7%",1.60,0.57,0.34,13929000000,1324370000,2273610000,4101520000,2777150000,7189650000,0,0
374,SBSP3,ON NM,SABESP ON NM,Água e Saneamento,Água e Saneamento,39.96,28/05/2021,35.15,63.52,122770000,27313100000,40824100000,31/03/2021,683510000,12.83,1.17,6.12,1.48,0.54,355.62,-1.28,"1,0%",6.23,9.15,"6,9%",3.11,34.07,"36,0%","24,2%","11,5%","8,8%","9,5%","9,1%",1.01,0.73,0.36,50906700000,3508420000,6279870000,17019400000,13511000000,23290600000,0,0
375,SCAR3,ON,SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A. ON,Exploração de Imóveis,Exploração de Imóveis,41.97,28/05/2021,30.39,48.53,562991,2423220000,3459380000,31/03/2021,57737000,25.23,1.55,10.94,6.93,0.81,8.81,-2.44,"0,9%",12.86,15.62,"-9,7%",1.66,27.00,"80,7%","63,4%","27,9%","7,4%","8,2%","6,2%",2.86,0.85,0.12,2982290000,286791000,422682000,1322950000,1036150000,1558920000,0,0
376,SEER3,ON NM,SER EDUCA ON NM,Diversos,Serviços Educacionais,14.95,28/05/2021,11.29,18.29,10378200,1924390000,1904610000,31/03/2021,128722000,10.79,1.32,10.27,1.54,0.61,3.66,-2.73,"2,4%",5.26,10.16,"2,0%",1.39,11.32,"54,4%","15,0%","14,3%","5,9%","7,4%","12,2%",2.13,0.39,0.40,3151610000,588986000,989329000,569204000,-19782000,1456560000,0,0
377,SEQL3,ON NM,SEQUOIA LOG ON NM,Serviços Diversos,Serviços Diversos,22.99,28/05/2021,12.33,31.25,25272200,3161900000,3532240000,31/03/2021,137534000,-1843.67,7.96,81.49,2.73,1.96,16.77,-5.81,"0,0%",28.21,91.03,0,-0.01,2.89,"20,7%","3,3%","-0,1%","2,4%","3,3%","-0,4%",1.39,1.75,0.72,1609700000,323494000,668158000,693837000,370343000,397388000,0,0
378,SGPS3,ON NM,Springs ON NM,"Tecidos, Vestuário e Calçados",Fios e Tecidos,12.01,28/05/2021,5.52,12.29,1542020,600500000,1368640000,31/03/2021,50000000,-4.11,0.55,7.25,0.36,0.19,1.99,-0.85,"0,0%",7.62,16.53,"-10,0%",-2.92,21.79,"34,3%","5,0%","-8,8%","2,6%","2,9%","-13,4%",1.27,0.87,0.52,3199090000,174435000,1399190000,942578000,768143000,1089570000,0,0
379,SHOW3,ON NM,TIME FOR FUN ON NM,Viagens e Lazer,Produção de Eventos e Shows,5.01,28/05/2021,1.66,5.94,4856900,337739000,263622000,31/03/2021,67413000,-3.19,1.78,-5.15,33.17,0.66,4.22,-4.72,"0,0%",-5.22,-4.02,"-59,3%",-1.57,2.82,"-210,7%","-644,4%","-1.049,4%","-12,8%","-23,4%","-55,7%",1.46,0.69,0.02,512925000,204966000,254506000,130849000,-74117000,189838000,0,0
380,SHUL4,PN,SCHULZ PN,Máquinas e Equipamentos,"Motores, Compressores e Outros",10.40,28/05/2021,5.00,10.98,5469530,1858340000,2193740000,31/03/2021,178687000,12.10,2.40,17.67,1.57,0.97,2.32,12.83,"1,9%",14.76,20.86,"19,4%",0.86,4.33,"22,4%","8,9%","12,9%","5,5%","8,0%","19,9%",2.63,1.04,0.62,1920880000,471348000,1292700000,806743000,335395000,772972000,0,0
381,SIMH3,ON NM,SIMPAR ON NM,Holdings Diversificadas,Holdings Diversificadas,49.69,28/05/2021,25.18,49.98,24946000,10262000000,23014000000,31/03/2021,206520000,24.38,4.50,7.38,1.02,0.32,1.04,-0.75,"0,7%",9.42,16.56,0,2.04,11.05,"23,3%","13,8%","6,8%","4,3%","7,2%","18,5%",3.25,10.35,0.32,31959700000,10848700000,14308600000,23600800000,12752000000,2281230000,0,0
382,SLCE3,ON NM,SLC Agricola ON NM,Agropecuária,Agricultura,51.25,28/05/2021,21.58,56.49,71337800,9767990000,10792300000,31/03/2021,190595000,14.20,3.10,8.78,2.17,1.07,5.51,-9.55,"3,2%",8.71,9.70,"25,0%",3.61,16.53,"31,9%","24,7%","16,2%","12,2%","16,4%","21,8%",1.61,0.83,0.50,9108330000,1597610000,4700400000,2621900000,1024290000,3149910000,0,0
383,SLED3,ON,EDITORA SARAIVA ON,Comércio,Produtos Diversos,0.99,28/05/2021,0.67,2.60,927863,62775900,319573000,31/03/2021,63410000,-0.16,-0.11,-0.63,0.47,0.22,-0.92,-0.09,"0,0%",-4.89,-3.21,"-46,4%",-6.11,-8.89,"21,7%","-74,9%","-291,3%","-35,0%","-51,8%","68,7%",0.65,-0.48,0.47,284521000,16307000,127894000,273104000,256797000,-563695000,0,0
384,SLED4,PN,EDITORA SARAIVA PN,Comércio,Produtos Diversos,0.55,28/05/2021,0.50,1.12,1251540,34875500,291672000,31/03/2021,63410000,-0.09,-0.06,-0.35,0.26,0.12,-0.51,-0.05,"0,0%",-4.47,-2.93,"-46,4%",-6.11,-8.89,"21,7%","-74,9%","-291,3%","-35,0%","-51,8%","68,7%",0.65,-0.48,0.47,284521000,16307000,127894000,273104000,256797000,-563695000,0,0
385,SMLS3,ON NM,SMILES ON NM,Diversos,Programas de Fidelização,22.46,28/05/2021,9.48,22.79,31867900,2788610000,2138170000,31/03/2021,124159000,14.88,3.10,15.00,5.05,0.82,29.43,-6.55,"23,6%",9.93,11.50,"-20,1%",1.51,7.24,"81,9%","33,6%","33,9%","5,4%","7,1%","20,9%",1.05,0,0.16,3415850000,650438000,2091520000,0,-650438000,898402000,0,0
386,SMTO3,ON NM,SAO MARTINHO ON NM,Alimentos Processados,Açucar e Alcool,34.51,28/05/2021,18.44,35.50,34719100,12216900000,16679100000,31/12/2020,354011000,14.17,3.03,11.14,2.84,0.99,6.40,-2.69,"1,6%",6.65,15.21,"13,5%",2.44,11.40,"34,8%","25,5%","20,1%","8,9%","10,3%","21,4%",2.06,1.45,0.35,12280800000,1391270000,3699190000,5853420000,4462150000,4037270000,0,0
387,SNSY5,PNA,SANSUY S.A. INDÚSTRIA DE PLÁSTICOS PNA,Materiais Diversos,Materiais Diversos,6.46,28/05/2021,2.02,14.00,174661,49845400,177790000,31/03/2021,7716000,-0.41,-0.04,-1.47,0.09,0.12,-0.37,-0.03,"0,0%",-11.10,-5.26,"11,3%",-15.92,-180.49,"17,0%","-5,9%","-21,2%","-8,1%","-9,5%","8,8%",0.64,-0.10,1.38,416568000,4536000,239305000,132481000,127945000,-1392670000,0,0
388,SOMA3,ON NM,GRUPO SOMA ON NM,Comércio,"Tecidos, Vestuário e Calçados",15.00,28/05/2021,8.95,15.73,48162200,7284050000,7116790000,31/03/2021,485603000,-640.02,4.28,5266.94,5.59,2.87,7.99,13.28,"0,0%",70.07,5146.00,0,-0.02,3.50,"62,3%","0,1%","-0,9%","0,1%","0,1%","-0,7%",2.92,0.19,0.51,2537500000,489500000,1385860000,322245000,-167255000,1700030000,0,0
389,SOND5,PNA,SONDOTECNICA S/A. PNA,Construção e Engenharia,Engenharia Consultiva,52.74,27/05/2021,30.72,62.23,5579,129635000,89771900,31/03/2021,2458000,6.23,1.79,103.79,2.00,1.30,3.37,4.67,"16,0%",28.99,71.88,"0,9%",8.47,29.46,"27,6%","1,9%","32,2%","1,2%","2,1%","28,7%",3.28,0,0.65,99993000,39863000,55300000,0,-39863000,72413000,0,0
390,SOND6,PNB,SONDOTECNICA S/A. PNB,Construção e Engenharia,Engenharia Consultiva,58.00,29/04/2021,31.09,58.00,1156,142564000,102701000,31/03/2021,2458000,6.85,1.97,114.14,2.20,1.43,3.71,5.14,"14,5%",33.16,82.23,"0,9%",8.47,29.46,"27,6%","1,9%","32,2%","1,2%","2,1%","28,7%",3.28,0,0.65,99993000,39863000,55300000,0,-39863000,72413000,0,0
391,SQIA3,ON,SINQIA ON,Programas e Serviços,Programas e Serviços,22.90,28/05/2021,18.35,27.19,12228600,1615570000,1551290000,31/03/2021,70549000,304.54,4.04,125.21,7.04,2.45,9.17,281.46,"0,1%",39.62,120.23,"22,7%",0.08,5.68,"35,3%","5,6%","2,3%","2,0%","3,1%","1,3%",3.00,0.42,0.35,658970000,234026000,264326000,169743000,-64283000,400384000,0,0
392,STBP3,ON NM,SBPAR ON NM,Transporte,Serviços de Apoio e Armazenagem,8.61,28/05/2021,3.85,8.61,50399800,7425940000,6772890000,31/03/2021,862478000,244.39,3.49,78.97,7.28,1.72,8.95,-8.26,"0,0%",26.65,72.02,"5,4%",0.04,2.47,"28,0%","9,2%","3,0%","2,2%","3,0%","1,4%",2.83,0.20,0.24,4313950000,1085140000,1284320000,432097000,-653046000,2130730000,0,0
393,SULA11,UNT N2,Sul America UNT N2,Previdência e Seguros,Seguradoras,34.80,28/05/2021,29.63,45.95,165717000,14819400000,-225617000,31/03/2021,1277530000,6.38,1.84,13.93,0.80,0.53,1.33,-29.59,"4,8%",-0.19,-0.21,"4,3%",5.45,18.89,"13,9%","5,7%","12,5%","3,8%","10,1%","28,9%",2.39,0.27,0.67,27744800000,17187700000,19199300000,2142720000,-15045000000,8042800000,0,0
